"";"CODIND";"NOMINDICADOR";"CATEGORIA";"PESTAÑA";"SEXO";"ASCENDENCIA";"QUINTIL";"DEPARTAMENTOUY";"URBANORURALUY";"EDAD";"POBRE";"NSE";"NIVELEDU";"PAÍS";"ANIO";"VALOR";"RESPONSABLE"
"90";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.275662412974389";"Sharon Katzkowicz"
"91";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.226993044949895";"Sharon Katzkowicz"
"92";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0685647504922107";"Sharon Katzkowicz"
"93";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0174360544091562";"Sharon Katzkowicz"
"94";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0322461491089718";"Sharon Katzkowicz"
"95";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00630198247381372";"Sharon Katzkowicz"
"96";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"País urbano";"Todos";"Todos";"Quintil 5";"Todos";"Urbano (más de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0264903397836733";"Sharon Katzkowicz"
"97";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.175110222689178";"Sharon Katzkowicz"
"98";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.188902515762443";"Sharon Katzkowicz"
"99";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.368822417496936";"Sharon Katzkowicz"
"100";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.118190371174277";"Sharon Katzkowicz"
"101";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0197200304463659";"Sharon Katzkowicz"
"102";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.064267239433476";"Sharon Katzkowicz"
"103";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0365133499930614";"Sharon Katzkowicz"
"104";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0284738530042623";"Sharon Katzkowicz"
"105";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.164701629345948";"Sharon Katzkowicz"
"106";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.189030448007191";"Sharon Katzkowicz"
"107";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.391097436910712";"Sharon Katzkowicz"
"108";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.116092794616585";"Sharon Katzkowicz"
"109";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0208454836929454";"Sharon Katzkowicz"
"110";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.060453657299368";"Sharon Katzkowicz"
"111";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.035025794682391";"Sharon Katzkowicz"
"112";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Urbano (menos de 5.000 habitantes)";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0227527554448601";"Sharon Katzkowicz"
"113";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.124173790356197";"Sharon Katzkowicz"
"114";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.230803470608196";"Sharon Katzkowicz"
"115";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.450781971653445";"Sharon Katzkowicz"
"116";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0522495592145604";"Sharon Katzkowicz"
"117";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0244392438970556";"Sharon Katzkowicz"
"118";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0892740508464703";"Sharon Katzkowicz"
"119";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0148368148559087";"Sharon Katzkowicz"
"120";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Rural disperso";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0134410985681683";"Sharon Katzkowicz"
"121";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.167792931224012";"Sharon Katzkowicz"
"122";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.238958359228352";"Sharon Katzkowicz"
"123";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.424999711298122";"Sharon Katzkowicz"
"124";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"125";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0394542169788896";"Sharon Katzkowicz"
"126";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.128794781270625";"Sharon Katzkowicz"
"127";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"128";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"Total país";"Varones";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"129";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.185377833638479";"Sharon Katzkowicz"
"130";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.137156761198854";"Sharon Katzkowicz"
"131";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.305143006476587";"Sharon Katzkowicz"
"132";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.241741090935008";"Sharon Katzkowicz"
"133";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"134";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0";"Sharon Katzkowicz"
"135";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0736055694753513";"Sharon Katzkowicz"
"136";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"Total país";"Mujeres";"Todos";"Todos";"Todos";"Total país";"Todos";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0569757382757203";"Sharon Katzkowicz"
"137";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.156155234867308";"Sharon Katzkowicz"
"138";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.214100076923755";"Sharon Katzkowicz"
"139";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.35730878219949";"Sharon Katzkowicz"
"140";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0916725138125528";"Sharon Katzkowicz"
"141";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental masculino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.00258571423699024";"Sharon Katzkowicz"
"142";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido o compuesto)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0896636137243141";"Sharon Katzkowicz"
"143";"500";"Distribución porcentual de los hogares según tipo de hogar (Extendido con núcleo monoparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.027447513525107";"Sharon Katzkowicz"
"144";"500";"Distribución porcentual de los hogares según tipo de hogar (Sin núcleo)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Menor de 30 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.0610665507104824";"Sharon Katzkowicz"
"145";"500";"Distribución porcentual de los hogares según tipo de hogar (Unipersonal)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.111965132150071";"Sharon Katzkowicz"
"146";"500";"Distribución porcentual de los hogares según tipo de hogar (Pareja sin hijos)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.103340799298936";"Sharon Katzkowicz"
"147";"500";"Distribución porcentual de los hogares según tipo de hogar (Biparental)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.568830430055786";"Sharon Katzkowicz"
"148";"500";"Distribución porcentual de los hogares según tipo de hogar (Monoparental femenino)";"Familia y composición de los hogares";"Total país";"Todos";"Todos";"Todos";"Todos";"Total país";"Entre 30 y 44 años";"Todos";"Todos";"Todos";"Uruguay";2021;"0.12679273647679";"Sharon Katzkowicz"
